Unnamed: 0,id,name,lat,lon,splitFailurePct,startDate,endDate,day count,startTime,endTime,days_of_week,reportID,lookup,ID,Month,Year,Time,totalVehicleVolume,start_dt,month_no,year_no,crash_count,crashes per 1000 veh,total_crashes,tot crashes per 1000 veh
32514,30.3299_-97.7295,West Koenig Lane & Grover Avenue,30.32988,-97.7295,0.128,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,89522,44652,4,2022,0,0,7,0.07819307
32515,30.3367_-97.7196,Justin Lane & North Lamar Boulevard,30.33671,-97.71955,0.542,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,71727,44652,4,2022,0,0,3,0.041825254
32516,30.3374_-97.7571,Northland Drive & Balcones Drive,30.33741,-97.75709,0.648,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,151904,44652,4,2022,0,0,4,0.02633242
32517,30.3519_-97.7496,North Mopac Expressway,30.35192,-97.74965,0.357,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,112392,44652,4,2022,0,0,9,0.080076874
32518,30.3695_-97.8020,RM 2222,30.3695,-97.80199,0.023,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,233976,44652,4,2022,0,0,6,0.025643656
32519,30.3888_-97.7104,Kramer Lane & Metric Boulevard,30.38876,-97.71042,0.19,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,92192,44652,4,2022,0,0,11,0.11931621
32520,30.4117_-97.7221,Duval Road,30.4117,-97.72208,0.097,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,75787,44652,4,2022,0,0,8,0.105559001
32521,30.4191_-97.7465,Duval Road,30.4191,-97.74646,0.461,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,102363,44652,4,2022,1,9.76915E-06,5,0.048845774
32522,30.4489_-97.7900,Anderson Mill Road,30.44889,-97.79004,0.272,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,124346,44652,4,2022,0,0,1,0.008042076
32523,30.1914_-97.7730,East William Cannon Drive,30.19136,-97.77304,4.062,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,109703,44652,4,2022,0,0,7,0.063808647
32524,30.1987_-97.7645,South Interstate 35,30.19869,-97.76449,0.132,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,165664,44652,4,2022,0,0,19,0.114689975
32525,30.2031_-97.8374,Eskew Drive & Brodie Lane,30.20309,-97.83735,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,110153,44652,4,2022,0,0,2,0.018156564
32526,30.2182_-97.7669,West Saint Elmo Road & South Congress Avenue,30.21821,-97.76688,0.114,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,126173,44652,4,2022,1,7.92563E-06,7,0.055479381
32527,30.2256_-97.8039,Jones Road & West Gate Boulevard,30.22559,-97.80387,0.916,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,70847,44652,4,2022,1,1.41149E-05,5,0.070574619
32528,30.2258_-97.8687,Convict Hill Road & Escarpment Boulevard,30.2258,-97.86866,0.056,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,72989,44652,4,2022,0,0,4,0.054802779
32529,30.2404_-97.7867,South Lamar Boulevard,30.24044,-97.78671,0.021,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,96611,44652,4,2022,0,0,1,0.010350788
32530,30.2511_-97.7491,West James Street & South Congress Avenue,30.25113,-97.7491,0.329,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,92877,44652,4,2022,0,0,1,0.010766928
32531,30.2638_-97.7459,Colorado Street & West Cesar Chavez Street,30.26376,-97.74587,3.164,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,89858,44652,4,2022,0,0,4,0.044514679
32532,30.2647_-97.7491,San Antonio Street & West Cesar Chavez Street,30.26467,-97.74912,2.486,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,133212,44652,4,2022,0,0,5,0.037534156
32533,30.2654_-97.7823,South Mopac Expressway & Wallingwood Drive,30.26535,-97.78233,0.095,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,78974,44652,4,2022,0,0,1,0.012662395
32534,30.2715_-97.7540,North Lamar Boulevard & West 6th Street,30.27153,-97.75399,1.589,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,171451,44652,4,2022,0,0,13,0.075823413
32535,30.2731_-97.7985,Bee Caves Road & Old Walsh Tarlton Lane,30.27307,-97.79846,0.184,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,172561,44652,4,2022,0,0,0,0
32536,30.2744_-97.8005,Bee Caves Road & Walsh Tarlton Lane,30.27442,-97.80047,1.273,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,198870,44652,4,2022,0,0,0,0
32537,30.2748_-97.7318,East 15th Street & North Interstate 35,30.27477,-97.73177,6.729,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,220432,44652,4,2022,0,0,12,0.054438557
32538,30.2809_-97.7143,East Martin Luther King Jr Boulevard & Cedar Avenue,30.28092,-97.71431,0.055,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,50058,44652,4,2022,0,0,6,0.119860961
32539,30.3075_-97.7065,East 51st Street & Lancaster Drive,30.3075,-97.70649,0.05,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,88467,44652,4,2022,0,0,9,0.10173285
32540,30.3167_-97.7323,West Guadalupe Street,30.31666,-97.73226,13.594,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,61437,44652,4,2022,0,0,0,0
32541,30.3252_-97.6721,East US Highway 290,30.32521,-97.67211,1.265,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,87678,44652,4,2022,0,0,3,0.034216109
32542,30.3355_-97.7537,30.3355_-97.7538_2MQW,30.33554,-97.75371,0.122,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,169514,44652,4,2022,0,0,0,0
32543,30.3470_-97.7124,West Anderson Lane,30.347,-97.71244,0.548,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,80785,44652,4,2022,0,0,0,0
32544,30.3477_-97.7120,30.3477_-97.7120_defjC,30.34775,-97.71196,3.765,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,105181,44652,4,2022,0,0,6,0.057044523
32545,30.3534_-97.7056,Thurmond Street & North Lamar Boulevard,30.35336,-97.70565,0.073,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,75319,44652,4,2022,1,1.32769E-05,8,0.106214899
32546,30.3597_-97.7383,West Anderson Lane & Rockwood Lane,30.35975,-97.73826,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,92207,44652,4,2022,1,1.08452E-05,6,0.065070982
32547,30.3632_-97.7178,Ohlen Road & Research Boulevard,30.36316,-97.71781,0.314,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,63831,44652,4,2022,1,1.56664E-05,27,0.422991963
32548,30.3674_-97.7063,West Rundberg Lane & Parkfield Drive,30.36739,-97.70626,0.061,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,46854,44652,4,2022,0,0,12,0.256114739
32549,30.3685_-97.6132,East Parmer Lane & Harris Branch Parkway,30.3685,-97.61319,1.335,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,179309,44652,4,2022,0,0,11,0.061346614
32550,30.3819_-97.6864,West Braker Lane & North Lamar Boulevard,30.38195,-97.6864,3.02,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,134470,44652,4,2022,1,7.4366E-06,19,0.141295456
32551,30.3893_-97.7458,Research Boulevard,30.38925,-97.74579,0.66,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,264539,44652,4,2022,0,0,11,0.041581771
32552,30.4091_-97.7161,North Mopac Expressway,30.40909,-97.7161,1.222,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,114311,44652,4,2022,0,0,9,0.07873258
32553,30.4373_-97.7360,West Parmer Lane & Riata Vista Circle,30.4373,-97.73595,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,152293,44652,4,2022,0,0,9,0.05909661
32554,30.2010_-97.8665,ddi & West Slaughter Lane,30.20101,-97.86648,0.634,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,88710,44652,4,2022,0,0,0,0
32555,30.2049_-97.7748,West Stassney Lane & South Congress Avenue,30.20495,-97.7748,1.844,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,190899,44652,4,2022,1,5.23837E-06,32,0.167627908
32556,30.2079_-97.8694,Davis Lane & Beckett Road,30.20788,-97.86939,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,68215,44652,4,2022,1,1.46595E-05,3,0.043978597
32557,30.2154_-97.7977,West Stassney Lane,30.21541,-97.79767,1.429,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,127373,44652,4,2022,0,0,5,0.039254787
32558,30.2324_-97.7657,South 1st Street & Lightsey Road,30.23243,-97.76574,0.133,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,117312,44652,4,2022,1,8.52428E-06,5,0.042621386
32559,30.2339_-97.8660,West US Highway 290,30.23391,-97.86597,0.318,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,245633,44652,4,2022,0,0,1,0.004071114
32560,30.2341_-97.7228,South Pleasant Valley Road,30.2341,-97.72281,0.2,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,112469,44652,4,2022,0,0,19,0.16893544
32561,30.2342_-97.8636,West US Highway 290,30.23424,-97.86358,0.176,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,230583,44652,4,2022,0,0,4,0.017347333
32562,30.2357_-97.8522,Harper Park Drive & West US Highway 290,30.2357,-97.85218,1.986,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,14027,44652,4,2022,0,0,0,0
32563,30.2361_-97.7251,East Riverside Drive,30.23612,-97.72509,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,52204,44652,4,2022,0,0,1,0.01915562
32564,30.2418_-97.7283,Royal Crest Drive & East Riverside Drive,30.2418,-97.72829,0.028,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,101270,44652,4,2022,0,0,18,0.177742668
32565,30.2609_-97.7137,East 7th Street & Pedernales Street,30.26091,-97.71373,0.234,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,111970,44652,4,2022,1,8.93096E-06,12,0.107171564
32566,30.2623_-97.7893,South Mopac Expressway & Barton Skyway,30.26229,-97.78927,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,40498,44652,4,2022,0,0,8,0.197540619
32567,30.2664_-97.7555,Sandra Muraida Way & West Cesar Chavez Street,30.26639,-97.75553,0.811,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,159258,44652,4,2022,1,6.27912E-06,8,0.050232955
32568,30.2697_-97.7191,Rosewood Avenue & Chicon Street,30.26971,-97.71905,0.266,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,46966,44652,4,2022,0,0,3,0.063875995
32569,30.2774_-97.7512,Parkway & North Lamar Boulevard,30.27736,-97.75116,0.892,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,130037,44652,4,2022,0,0,0,0
32570,30.2855_-97.6648,FM 969,30.2856,-97.66478,0.267,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,232730,44652,4,2022,1,4.29682E-06,21,0.090233318
32571,30.2891_-97.7230,North Interstate 35,30.28909,-97.72302,0.347,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,94082,44652,4,2022,1,1.0629E-05,16,0.170064412
32572,30.2893_-97.7234,East 32nd Street & North Interstate 35,30.2893,-97.72345,2.272,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,77685,44652,4,2022,1,1.28725E-05,46,0.592134904
32573,30.2940_-97.7079,Airport Boulevard & Zach Scott Street,30.29414,-97.70791,0.018,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,169318,44652,4,2022,0,0,1,0.005906047
32574,30.3135_-97.7376,North Lamar Boulevard,30.31347,-97.7376,1.046,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,178045,44652,4,2022,1,5.61656E-06,6,0.033699346
32575,30.3311_-97.7004,East Saint John's Avenue & Bennett Avenue,30.3311,-97.70041,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,26129,44652,4,2022,0,0,5,0.191358261
32576,30.3692_-97.7055,Rutland Drive & Parkfield Drive,30.36925,-97.70551,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,41332,44652,4,2022,0,0,11,0.266137617
32577,30.3729_-97.7265,Research Boulevard & Burnet Road,30.37286,-97.7265,0.804,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,172023,44652,4,2022,4,2.32527E-05,21,0.122076699
32578,30.3744_-97.7555,Steck Avenue & Mesa Drive,30.37435,-97.75546,0.371,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,51106,44652,4,2022,0,0,1,0.019567174
32579,30.3861_-97.6958,West Braker Lane & Parkfield Drive,30.38613,-97.69576,0.024,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,91758,44652,4,2022,0,0,8,0.087185858
32580,30.4096_-97.6486,East Howard Lane & Harris Ridge Boulevard,30.40957,-97.64862,0.04,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,120255,44652,4,2022,0,0,9,0.074840963
32581,30.4194_-97.6609,McCallen Pass,30.4194,-97.66092,1.464,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,179404,44652,4,2022,1,5.57401E-06,16,0.089184188
32582,30.4276_-97.7601,Jollyville Road & Oak Knoll Drive,30.42761,-97.76008,0.117,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,79334,44652,4,2022,0,0,0,0
32583,30.4316_-97.7783,Spicewood Springs Road & Heathrow Drive,30.43163,-97.77829,0.08,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,70945,44652,4,2022,0,0,0,0
32584,30.1740_-97.8093,West Slaughter Lane & Talley Lane,30.17396,-97.8093,0.24,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,131117,44652,4,2022,0,0,7,0.053387433
32585,30.2181_-97.6906,East Ben White Boulevard & East Riverside Drive,30.21805,-97.69057,0.665,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,110990,44652,4,2022,0,0,0,0
32586,30.2291_-97.8013,West Gate Boulevard & Western Trails Boulevard,30.22909,-97.80127,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,55986,44652,4,2022,0,0,2,0.035723217
32587,30.2323_-97.7369,East Oltorf Street & Parker Lane,30.23233,-97.73693,0.525,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,84503,44652,4,2022,1,1.18339E-05,23,0.272179686
32588,30.2337_-97.7235,East Riverside Drive,30.23368,-97.72352,0.122,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,112386,44652,4,2022,3,2.66937E-05,37,0.329222501
32589,30.2351_-97.8586,West US Highway 290,30.23509,-97.85859,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,113209,44652,4,2022,0,0,1,0.00883322
32590,30.2355_-97.7564,Cumberland Road & South Congress Avenue,30.23551,-97.75637,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,99143,44652,4,2022,0,0,4,0.040345763
32591,30.2377_-97.7257,East Riverside Drive,30.2377,-97.72566,0.374,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,116184,44652,4,2022,0,0,18,0.154926668
32592,30.2435_-97.7519,South Congress Avenue & Leland Street,30.24353,-97.75193,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,88328,44652,4,2022,0,0,1,0.011321438
32593,30.2558_-97.7207,East Cesar Chavez Street & Robert T Martinez Junior Street,30.25576,-97.72072,0.486,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,53489,44652,4,2022,0,0,3,0.056086298
32594,30.2561_-97.7615,Treadwell Street & South Lamar Boulevard,30.25606,-97.7615,1.339,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,105459,44652,4,2022,0,0,9,0.085341223
32595,30.2634_-97.7446,Congress Avenue,30.2634,-97.74456,5.593,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,170925,44652,4,2022,0,0,18,0.105309346
32596,30.2662_-97.7397,Trinity Street & East 5th Street,30.26617,-97.73967,3.175,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,51697,44652,4,2022,2,3.8687E-05,7,0.135404375
32597,30.2675_-97.7445,West 5th Street & Colorado Street,30.26751,-97.74448,2.112,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,45887,44652,4,2022,0,0,2,0.043585329
32598,30.2737_-97.7445,West 11th Street & Guadalupe Street,30.2737,-97.74454,1.083,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,84004,44652,4,2022,0,0,4,0.04761678
32599,30.2746_-97.7310,East 15th Street & North Interstate 35,30.27461,-97.73099,0.165,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,171735,44652,4,2022,0,0,12,0.069875098
32600,30.2790_-97.7322,Red River Street & East Martin Luther King Jr Boulevard,30.27897,-97.73215,7.395,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,102960,44652,4,2022,0,0,0,0
32601,30.2791_-97.7473,West 15th Street & West Avenue,30.27914,-97.74729,0.141,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,167528,44652,4,2022,0,0,1,0.005969151
32602,30.2830_-97.7269,North Interstate 35 & Manor Road,30.28299,-97.72692,0.411,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,61350,44652,4,2022,0,0,2,0.032599837
32603,30.2872_-97.7268,East Dean Keeton Street & Red River Street,30.28718,-97.72677,0.222,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,146674,44652,4,2022,1,6.81784E-06,2,0.013635682
32604,30.2945_-97.8246,Bee Caves Road,30.2945,-97.82462,0.056,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,157035,44652,4,2022,0,0,0,0
32605,30.3187_-97.7309,North Lamar Boulevard,30.31872,-97.73089,0.94,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,125730,44652,4,2022,0,0,9,0.071581961
32606,30.3225_-97.7074,North Interstate 35 & East Koenig Lane,30.32246,-97.70743,0.029,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,81317,44652,4,2022,0,0,10,0.122975516
32607,30.3300_-97.6416,East US Highway 290,30.32996,-97.64163,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,5467,44652,4,2022,0,0,4,0.731662703
32608,30.3328_-97.6862,Cameron Road & East Anderson Lane,30.3328,-97.68621,3.806,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,132279,44652,4,2022,2,1.51196E-05,28,0.211673811
32609,30.3353_-97.8062,Westlake Drive & North Capital of Texas Highway,30.33526,-97.80624,1.626,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,334186,44652,4,2022,0,0,10,0.029923456
32610,30.3425_-97.7630,Dry Creek Drive & RM 2222,30.34255,-97.76299,0.119,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,105715,44652,4,2022,0,0,7,0.066215769
32611,30.3555_-97.7027,Fairfield Drive & North Lamar Boulevard,30.35549,-97.70271,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,72461,44652,4,2022,0,0,11,0.151805799
32612,30.3604_-97.7167,Fairfield Drive & Research Boulevard,30.36042,-97.71672,0.502,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,70844,44652,4,2022,0,0,15,0.211732821
32613,30.3636_-97.6981,West Rundberg Lane,30.36363,-97.69809,0.311,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,31796,44652,4,2022,0,0,1,0.031450497
32614,30.3649_-97.6960,Rutland Drive & North Lamar Boulevard,30.36487,-97.696,0.485,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,90092,44652,4,2022,3,3.32993E-05,17,0.188696
32615,30.3658_-97.7975,City Park Road & RM 2222,30.36584,-97.7975,0.01,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,255444,44652,4,2022,0,0,6,0.023488514
32616,30.3712_-97.6925,North Lamar Boulevard,30.37116,-97.69246,0.213,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,84353,44652,4,2022,0,0,12,0.142259315
32617,30.4028_-97.7091,Gracy Farms Lane & Schwab Way,30.40282,-97.70913,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,27086,44652,4,2022,0,0,0,0
32618,30.4114_-97.6867,West Parmer Lane & Scofield Farms Drive,30.41135,-97.68671,0.038,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,166781,44652,4,2022,0,0,5,0.029979434
32619,30.4341_-97.7701,Spicewood Springs Road,30.43407,-97.77013,0.784,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,110749,44652,4,2022,0,0,2,0.018058854
32620,30.4352_-97.7704,Pond Springs Road & Research Boulevard,30.43515,-97.77042,0.106,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,78366,44652,4,2022,0,0,6,0.076563816
32621,30.4394_-97.7542,McNeil Drive & Oak Knoll Drive,30.43936,-97.75423,0.026,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,108883,44652,4,2022,0,0,4,0.036736681
32622,30.1737_-97.8255,West Slaughter Lane,30.17368,-97.82561,0.033,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,127893,44652,4,2022,0,0,3,0.023457109
32623,30.1907_-97.7709,South Interstate 35,30.19067,-97.7709,2.991,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,181553,44652,4,2022,0,0,18,0.099144602
32624,30.2150_-97.7103,Montopolis Drive,30.21503,-97.7103,0.192,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,87923,44652,4,2022,0,0,10,0.113735883
32625,30.2170_-97.8459,Convict Hill Road & Latta Drive,30.21692,-97.84591,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,36246,44652,4,2022,0,0,2,0.055178502
32626,30.2190_-97.8071,Cherry Creek Drive & West Gate Boulevard,30.21901,-97.80713,0.501,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,67900,44652,4,2022,0,0,7,0.103092784
32627,30.2308_-97.8793,West US Highway 290 & Convict Hill Road,30.23077,-97.87934,0.568,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,220439,44652,4,2022,0,0,10,0.045364024
32628,30.2340_-97.7971,South Lamar Boulevard,30.23401,-97.79706,0.419,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,86411,44652,4,2022,0,0,0,0
32629,30.2346_-97.8628,West US Highway 290,30.23456,-97.8628,0.8,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,244250,44652,4,2022,0,0,1,0.004094166
32630,30.2367_-97.7488,East Oltorf Street & East Side Drive,30.2367,-97.7488,0.07,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,110042,44652,4,2022,0,0,5,0.045437197
32631,30.2466_-97.7564,West Mary Street & South 1st Street,30.24658,-97.75636,0.144,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,112717,44652,4,2022,1,8.87178E-06,9,0.079845986
32632,30.2500_-97.7495,West Gibson Street & South Congress Avenue,30.24991,-97.74954,0.935,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,88780,44652,4,2022,1,1.12638E-05,1,0.011263798
32633,30.2567_-97.7203,East 2nd Street & Robert T Martinez Junior Street,30.25665,-97.72031,0.946,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,15535,44652,4,2022,0,0,1,0.064370776
32634,30.2656_-97.7452,West 3rd Street & Colorado Street,30.26563,-97.74518,0.317,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,16577,44652,4,2022,0,0,1,0.060324546
32635,30.2656_-97.7488,West 2nd Street & San Antonio Street,30.26559,-97.74877,7.906,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,18375,44652,4,2022,0,0,1,0.054421769
